skill_count,has_projects,has_internship,has_education,has_certifications,action_verb_count,quantified,experience_years,word_count_norm,shortlisted,job_role,salary_band,company_type
8,1,0,1,1,3,1,1.3,0.6,1,Backend Developer,8-12 LPA,Service-Based Company
11,1,0,1,1,9,0,3.0,0.503,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
5,1,1,1,0,11,1,0.9,0.897,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
16,0,1,1,1,3,1,2.2,0.829,1,Frontend Developer,12-20 LPA,Product-Based Company
11,1,0,1,0,10,1,0.6,0.42,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
17,1,1,1,0,5,1,2.1,0.752,1,Full Stack Developer,12-20 LPA,Product-Based Company
12,1,0,1,0,7,0,1.5,0.319,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
15,1,1,1,0,12,1,0.5,0.694,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
10,1,1,1,0,9,0,1.3,0.6,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
7,0,0,1,1,11,0,3.3,0.633,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
6,1,0,1,1,2,1,2.2,0.461,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
16,0,0,1,0,10,0,0.7,0.555,1,Machine Learning Engineer,5-8 LPA,Service-Based Company
10,1,1,1,0,3,1,3.2,0.624,1,Full Stack Developer,12-20 LPA,Product-Based Company
12,1,1,1,1,7,0,1.9,0.86,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
13,1,1,1,1,4,0,3.3,0.239,1,Backend Developer,12-20 LPA,Product-Based Company
14,1,1,1,1,9,1,2.8,0.214,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
2,1,1,1,1,8,1,3.3,0.8,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
18,1,1,1,0,10,0,1.1,0.626,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
17,1,1,1,1,11,1,1.5,0.274,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
16,1,1,1,1,8,1,3.4,0.152,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
6,0,1,1,1,9,1,2.7,0.746,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
10,1,0,1,1,1,1,3.7,0.868,1,Frontend Developer,12-20 LPA,Service-Based Company
17,1,1,1,1,12,0,3.7,0.535,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
17,1,1,1,0,3,1,0.8,0.614,1,Backend Developer,8-12 LPA,Product-Based Company
14,1,0,1,0,7,1,0.3,0.444,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
1,1,1,1,1,11,1,3.4,0.207,1,Embedded Systems Engineer,12-20 LPA,Mid-Size Tech / Startup
15,1,1,1,1,6,1,0.9,0.482,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
11,1,1,0,1,11,0,3.3,0.426,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
7,0,1,1,0,9,0,2.3,0.11,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
16,1,1,1,0,11,1,2.3,0.806,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
17,1,1,1,1,1,0,1.3,0.238,1,Full Stack Developer,8-12 LPA,Product-Based Company
13,0,0,1,1,7,0,3.0,0.243,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
15,0,1,1,1,9,0,1.4,0.733,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
11,1,1,1,1,6,0,2.5,0.398,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
15,1,0,1,0,6,0,1.9,0.29,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
4,0,0,1,1,0,1,3.4,0.345,0,Embedded Systems Engineer,5-8 LPA,Government / PSU
6,1,1,1,0,12,1,1.6,0.451,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
13,1,0,1,1,1,0,0.4,0.813,1,Backend Developer,8-12 LPA,Service-Based Company
11,1,0,1,1,4,1,1.1,0.482,1,Frontend Developer,8-12 LPA,Service-Based Company
18,1,0,1,0,2,1,0.8,0.237,1,Frontend Developer,8-12 LPA,Service-Based Company
4,1,0,1,0,12,1,2.4,0.316,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
14,1,0,1,1,9,1,2.8,0.103,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
6,0,1,1,1,8,1,1.1,0.427,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
8,1,1,1,1,2,1,0.5,0.372,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
1,1,1,1,1,1,1,3.0,0.377,1,Machine Learning Engineer,8-12 LPA,Mid-Size Tech / Startup
7,1,0,1,1,1,1,0.8,0.581,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
15,1,1,1,1,3,1,3.0,0.56,1,Full Stack Developer,12-20 LPA,Product-Based Company
1,1,1,1,1,3,1,2.5,0.529,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
6,1,1,1,1,0,1,0.3,0.274,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
3,1,1,1,1,0,0,1.1,0.12,1,Machine Learning Engineer,8-12 LPA,Mid-Size Tech / Startup
16,1,1,1,1,2,0,4.0,0.345,1,Full Stack Developer,12-20 LPA,Product-Based Company
16,1,0,1,1,2,1,2.2,0.576,1,Full Stack Developer,12-20 LPA,Service-Based Company
18,1,1,1,1,9,1,0.7,0.482,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
10,1,0,0,1,11,1,0.9,0.529,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
4,0,1,1,0,6,1,0.4,0.49,1,Data Analyst,5-8 LPA,Mid-Size Tech / Startup
18,1,1,1,1,2,1,0.1,0.443,1,Full Stack Developer,8-12 LPA,Product-Based Company
13,1,1,1,1,3,1,2.2,0.131,1,Frontend Developer,12-20 LPA,Product-Based Company
11,0,0,1,0,12,1,0.0,0.572,1,Machine Learning Engineer,5-8 LPA,Service-Based Company
7,1,0,1,0,7,0,0.4,0.309,1,Machine Learning Engineer,5-8 LPA,Service-Based Company
17,1,0,1,0,1,0,3.3,0.423,1,Frontend Developer,8-12 LPA,Service-Based Company
9,1,1,1,0,2,1,4.0,0.17,1,Backend Developer,12-20 LPA,Product-Based Company
10,1,0,1,1,12,0,3.4,0.234,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
6,1,0,1,0,2,0,2.4,0.873,0,Data Analyst,5-8 LPA,Mid-Size Tech / Startup
10,1,1,1,1,6,1,0.8,0.287,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
14,1,1,1,1,7,1,2.6,0.717,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
1,1,1,1,0,11,0,2.2,0.214,1,Cybersecurity Engineer,8-12 LPA,Mid-Size Tech / Startup
2,0,0,1,0,8,1,3.4,0.274,0,Cybersecurity Engineer,5-8 LPA,Mid-Size Tech / Startup
18,1,0,1,1,8,1,0.5,0.574,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
13,1,1,1,0,7,0,2.0,0.336,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
3,1,0,0,0,9,0,1.7,0.144,0,Machine Learning Engineer,5-8 LPA,Government / PSU
17,1,1,1,0,9,1,2.5,0.302,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
9,1,1,1,1,0,1,0.5,0.687,1,Frontend Developer,8-12 LPA,Product-Based Company
14,1,1,1,1,2,0,0.7,0.861,1,Frontend Developer,8-12 LPA,Product-Based Company
5,1,1,1,1,12,0,0.2,0.118,1,Cybersecurity Engineer,8-12 LPA,Mid-Size Tech / Startup
8,1,1,1,1,9,0,0.0,0.628,1,Frontend Developer,8-12 LPA,Mid-Size Tech / Startup
3,0,0,1,0,1,0,3.0,0.742,0,Data Analyst,3-5 LPA,Product-Based Company
5,1,0,1,1,10,1,3.1,0.844,1,Data Analyst,12-20 LPA,Service-Based Company
13,0,1,1,1,1,1,3.5,0.66,1,Backend Developer,12-20 LPA,Product-Based Company
16,1,1,0,0,9,1,3.9,0.627,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
14,0,0,1,1,1,1,2.1,0.187,1,Backend Developer,8-12 LPA,Service-Based Company
3,1,1,1,0,8,0,2.3,0.416,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
1,0,0,1,0,6,0,1.3,0.688,0,Backend Developer,3-5 LPA,Mid-Size Tech / Startup
9,1,1,1,0,0,1,1.1,0.759,1,Frontend Developer,8-12 LPA,Product-Based Company
18,1,1,1,0,3,1,2.4,0.885,1,Backend Developer,12-20 LPA,Product-Based Company
1,0,1,1,1,8,1,2.0,0.805,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
12,1,0,1,1,3,0,1.8,0.108,1,Backend Developer,8-12 LPA,Service-Based Company
3,0,0,1,1,8,1,0.4,0.218,1,DevOps / Cloud Engineer,5-8 LPA,Service-Based Company
11,1,0,1,1,1,1,0.2,0.716,1,Full Stack Developer,8-12 LPA,Service-Based Company
